tweets,label
"@TheBattlefrontR @PapaJohns I didnt try it, ordered the other before they tweeted me but if you are trying to use it while using the ""specials"" it wont work. Will only work on reg menu priced items.",-1
@BillieKayWWE @TheSMUSpaz @PeytonRoyceWWE @pizzahut @dominos @PapaJohns This but with @BillieKayWWE and @PeytonRoyceWWE! https://t.co/ND4zw6IxiY,0
@PapaJohns sad day today! Ordered pizza for kids in after school practice and delivery man never came! Kids were supper disappointed... it’s really a shame.,-1
@PapaJohns De li ci ou s,0
@_BrokeFolk_ @PapaJohns Np.,0
@RebirthofJae @PapaJohns Thank you.,0
@debono_victoria 😍 It's always our pleasure to FETCH a pizza for you!,0
@KourtneyBoggs So. Much. 🧀 . 🤤,1
@jhshifris11 You as well!,0
@_BrokeFolk_ @PapaJohns Enjoy your dinner.,1
Just ordered @PapaJohns for our dinner tonight! Use promo code PAPATRACK for 25% off your next regular menu price order. US/Online Only. #PizzaMood #Pizza #PapaJohnsPizza https://t.co/yy98fSeonl,0
Droolin' over this work we did with @PapaJohns ft. Marmoset artist @farnellnewton  🍕P🍕R🍕E🍕A🍕M 🍕 https://t.co/1eeGfR02wI,0
@t_rockk23 😋 Pizza is always a good time!,1
@TheSMUSpaz @PeytonRoyceWWE @pizzahut @dominos @PapaJohns https://t.co/bm8NEkZGoI,0
"@aannddgg Sounds like today is the perfect day to order, then! 😉",1
@milkovicchs 💯,0
@Dastylishfoodie We love to hear you liked it!,1
@PapaJohns any deals?,0
"Hey. If your team loses tonight, keep your head up. You got to watch them on a couch, while eating Papa John's. https://t.co/lefLfGB8HA",-1
"Wij hebben nu ook #PapaJohns In de Spaarndammerstraat
Ik koop daar geen #Pizza 
https://t.co/i5loaoqvdl",0
@PapaJohns  I could swim in this pizza 🤤 never seen anything so beautiful. https://t.co/BoErB8hgGq,1
"@PapaJohns not sure what happened to your pizza creator on your site, but please change it back, having to ""edit"" my pizza because you decided to blend everything in together, makes no fucking common sense at all.",-1
@PapaJohns has the cutest delivery boys 🧡 https://t.co/212pSRtbND,0
@PapaJohns @PapaJohnsUK Give me back my cheese and tomato deal https://t.co/MOAVtc8Mij,0
Papa John's International Papadia placement with a song from my Fresh Fades project called “Never Quit”  Marmoset #musiclicensing  papajohns @marmosetmusic https://t.co/7GBaj3AJV3,1
"Going with this same train of thought, I believe @PapaJohns should rename their CEO position to Papa John. #spm230",0
@PapaJohns It was crumchy n good!!,1
"@PapaJohns  tell Patricia from store #98 she needs to give a fuck when dealing with folks money, and don’t play me like I don’t know the difference between declined and pending. If it were her damn money I bet she’d have the same attitude.",-1
"@PKolovich Odd comparison, but we'll take it! ❤️",-1
"Hi,
I am Jesica. Maybe I can help you. I receive a $100 gift card From a site. you can also try it.........
Link: https://t.co/1l6cQ4XwW7

@SUBWAY @BurgerKing @kfc @KFC_UKI @Starbucks @Wendys @pepsi @CocaCola @PapaJohns @ChurchChicken @dunkindonuts @tacobell https://t.co/buEgtyFP14",0
".@PapaJohns welcomes new Chief Development Officer.. Amanda Clark joins the team | https://t.co/XrWhbdyhRl 

Learn more: https://t.co/xTzIRkjMap https://t.co/zGQGHJDSSk",1
@PapaJohns @McCardboardPics I try using that and the price doesn’t change,0
"@PapaJohns @AskPapaJohns @PapaJohnsNC bro why is your easy tip indicator a lie?
20% of $23.83 is $4.77.  Your site says it's 5.81.   Fellas.  This be extortion.",1
Don’t tempt me with a good time @PapaJohns https://t.co/3Hv7AuDj62,1
"I don’t know why @PapaJohns made these “papadias”, but I do know that I need one",0
@Rico_Hoop @PapaJohns ik you didn’t 😂. I JUST KNOW,0
"@PapaJohns ok honestly, your philly cheesesteak papadias was 👌🏻👌🏻",1
@littlecaesars Thanks for letting me know!! I guess since @PapaJohns dont charge me extra thats where dinner will be tonight!!,0
@ESPN1051TheZone @PapaJohns Tom wouldn't be good having to run around behind TN's line.,1
"I wanted to grab something that I could eat on the go! So I tried the New Menu item from #PapaJohns #Italian #Papadias (Part Sandwich/Part Pizza). Available in other flavors. @PapaJohns 
The Italian one was really good.  #Pizza #Sandwiches #Cheesy #OntheGo https://t.co/ZTBYk02EBi",1
@kla_rg @PapaJohns Señal de que tendrán muchos hijos,0
"Used @PapaJohns for the first time today, ordered specifically for 8pm and still not arrived! Avoid @PapaJohnsUK, @dominos take me back pls!",1
@_WenHerrera_ @PapaJohns_sv Juntarlas con tus ganas de coca cola con hielito (?),0
@peepthisout This review was 🔥  🔥,0
@ParkerMolloy But have you seen the abomination that is @PapaJohns Papadia? https://t.co/GiqtWoKyXi,0
"Bueno, para @PapaJohns Diego y yo somos dos familias de 4 JSJSJSJD",0
It’s @ClardyElemNKC/@GashlandStars @GaClBooster Night at @PapaJohns Pizza 🍕! Use the code below when you order at the locations listed below to support students &amp; school! https://t.co/zy8OPxavKT,0
"@netssv ¡Hola, Ro! Te comentamos que la promoción del Dúo de pizzas súper personales es exclusiva para Food Court, y la promoción del 50% OFF aplicaba sobre el precio regular de las pizzas súper personales en restaurantes. 🙂",0
"Papa John's® | ITALIAN PAPADIAS | JALAPEÑO POPPER ROLLS Review 🌶️💥 | Peep THIS Out! 🍕
https://t.co/LI65xnXa9t
#PapaJohns #ItalianPapadia #JalapenoPopperRolls #FastFood #FoodReview #PeepTHISOut #StayFrosty 
@PapaJohns @SHAQ @TheEllenShow @KellyClarksonTV @MENACE @ChewBoom https://t.co/EtWqTvZ88d",0
Someone at @PapaJohns watched GREEN BOOK... https://t.co/wmWHr4HRsP,0
Papa John's https://t.co/jcsiGm1xdX,0
@PapaJohns To be able to share a pie with Peyton Manning! Or free pizza for a year. The ball is in your court...,1
@PapaJohns hell y’all @ w/ my Pizza man ?,0
@k_hay92 What do we have to do to get 10/10?,0
De protesten van franchisenemers tegen de hebzucht van moederbedrijf en pizzabakker @PapaJohns zijn Lubachiaans @arjenlubach #NOS #Lubach #Kapitalisme #Communisme,0
@StLouisBlues @PapaJohns_STL What a handsome man. He is going to be *very* popular.,1
@StLouisBlues @PapaJohns_STL Guy is so happy to be off Buffalo https://t.co/X85rzaNQym,1
"Our NEW Papadias come in 4 flavors - Italian, Philly Cheesesteak, Grilled BBQ Chicken &amp; Bacon, or Meatball Pepperoni - all for only $6! Try one today! https://t.co/h2LI82TJUf",-1
"just saw a commercial for @PapaJohns's ""papadillas"" &amp; 1. i hate that they exist and 2. i hate that they stole this iconic bit from @SpongeBob ... hashtag disappointed https://t.co/iuSTiPkftV",-1
@YaBoyScare A feast fit for the birthday guy!,1
@PapaJohns Forget the extras just gimme more of that sweet sweet garlic butter daddy!,1
I want a Pete’s with a Dyed it coke please @Dominoes @PapaGinos @PapaJohns Who can get me this?,0
My bday @PapaJohns meal and binging some #bleach https://t.co/fUObRihOAu,0
@StLouisBlues @PapaJohns_STL I can’t wait  to see him lay the wood on opponents.  Marco - Welcome home!,1
@PapaJohns the worse delivery driver experience from store #1099. He was rude in person to the security desk and called me after and said thanks for the small tip and hung up. Super unprofessional. I won’t be ordering anymore.,-1
"@PapaJohns tell your driver the next time he leaves my pizza at the front desk and drives off, he can just keep it",0
@StLouisBlues @PapaJohns_STL He looks like his uncle omg 😍,0
Back online folks!! Fueled up on @PapaJohns and ready for more @CallofDuty https://t.co/mQ7hSRbxPb,1
That was it! @PapaJohns take your pizza and shove it! Been a customer since I could order a pizza by myself. You’ve lost this customer.,0
.@PapaJohns hires former Taco Bell exec Amanda Clark to continue its expansion in North America and abroad https://t.co/4lCIDLKTKb #restaurants #restaurantnews,0
@StLouisBlues @PapaJohns_STL I love him already. That smile is infectious! Can’t wait to watch @MarcoScandella play tonight. #stlblues,1
@PapaJohns Yeehah,0
@StLouisBlues @PapaJohns_STL The dude is like really stoked to be here.,1
@Kaitlynbrady03_ @StLouisBlues @PapaJohns_STL He’s awfully fine.,1
@StLouisBlues @PapaJohns_STL ok i’m obsessed,0
To make things worse @PapaJohns dumb app makes it near impossible to find the contact info for the store. PLUS none of the help buttons work. This is not a coincidence!!!!!,-1
Hear from Marco Scandella ahead of his #stlblues debut and find out if he has tried T-Ravs yet in today's @papajohns_stl Gameday Report. https://t.co/Jl3jxj77YT,0
@PapaJohns bruh you’re kidding me. I placed an order and it says delivered but it was never delivered. https://t.co/UXp3pVgls1,0
@YaBoyScare You're doing it big for your birthday!  Dm us?,0
"@PapaJohns The Philly Steak papida 
The new Jalapeno poppers 
Buffalo Chicken and a Pepsi",-1
@YaBoyScare You're welcome!  What did you order for your birthday?,1
Excessen in franchiseland. Zometeen in 2000 @NOS Journaal. Hoe kleine startende ondernemers worden gemolken door pizzaketen @PapaJohns Zodat ze met schuld achterblijven. Ik heb mijn pizza cash betaald zodat niet verdwijnt in zak keten. https://t.co/Fp55Ohdl2m,0
@PapaJohns Hot pepper passion &amp; chicken club (half-half) 😋,-1
"¡Solo con verla vas a despertar tus ganas de probarla! 😍🤤 Conoce nuestras deliciosas opciones de pastas y enamórate de tu favorita. 😉

*Disponible sólo en restaurantes seleccionados https://t.co/8rtCdtWLxi",0
@PapaJohns Thank you 🙏🙏,0
@YaBoyScare Happy Birthday!,1
It's my birthday so I'm treating myself to some @PapaJohns https://t.co/KgDxJIwsAx,0
"@Fran_Alexia4 Hola, puedes revisar que tiendas aceptan pago con Sodexo en https://t.co/J5LXRiEhwa.  El tiempo de preparación va a depender del flujo de pedidos que tenga cada tienda.",0
Que hago con mis ganas de estar comiendo pizza de @PapaJohns_sv TODOOOOOO EL TIEMPOO! 🍕🤤,0
@NovaMarieWilson So...what did you order?,0
"@JBRUNZGAMING @PapaJohns 

So I can share

😊🍕",0
What marketing team let this go through? Papadia &amp; diarrhea are basically synonyms for eachother https://t.co/r9Icj9n49Q,0
Just had my first pizza from @PapaJohns 😍 https://t.co/nNS7xdxt6l,1
The @PapaJohns Poll Question: Who would you rather have as quarterback for the Tennessee Titans in 2020 (age later this year included)?,0
I’m going to need @PapaJohns to bring back pan pizza,0
@PFTCommenter More than than 40 pizzas in 30 days worth of wings #papajohns,1
@GamebredFighter @PapaJohns @dominos @PapaJohns explain yourself,0
Unfortunately @PapaJohns my pizza was cut wrong. 2x2...not what I ordered. How about a coupon? https://t.co/vjOAsAMkY4,-1
"Check out my video and if you like my content consider subscribing to my channel. #PapaJohns #PhillyCheesesteakPapadia #OutlawsGeneration
https://t.co/cd6PTxCaCw",0
Earn #giftcards for things you already do online! Go to https://t.co/J8iEFmUg72 #Amazon #AppleStore #Bestbuy #Converse #eBay #Etsy #Facebook #GameStop #GooglePlay #Groupon #Hulu #Ikea #iTunes #Macys #Netflix #OliveGarden #PapaJohns #Sephora #Spotify #Starbucks #Target,0
Leuke woordspeling voor treurig feit  van @nos “Een aantal pizzabakkers zijn beslag gaan leggen bij #papajohns,0
@PapaJohns what the what is this mess??? Did I accidentally order Chuck E. Cheese??? #DoBetter https://t.co/pzGT6oTbjs,-1
@birdovhermes Papajohns ananaslı pizzadan soğanlı ekmeğe. Hayat be,0
I think the @PapaJohns papadia tastes like if you crumched into a crab but the inside was warm cheese and meat. #deelish #papa #pizza https://t.co/1NO1Mriopu,1
"#NotCo and @PapaJohns partner to offer vegan pizzas
🇪🇸https://t.co/wqxOIhH64b
🇺🇸👇https://t.co/j3S70gpRQo",0
"@McCardboardPics You can use the code, SM25 to get 25% off your regular-priced online orders.",0
@Dare2Sleep @PapaJohns Like they want us to tip which is fine but they keep raising delivery fees who gets those fees? The company or the direct employee doing the delivery higher the fee lower the tip that’s just how it goes,1
@JPFinlayNBCS @ourismanford @PapaJohns_DMV Can we stream it on the MyTeams app?,0
Not even my @PapaJohns account is safe anymore. What good could 'they' of possibly gotten from hacking this account.. other than free pizza. 🙄 https://t.co/gkw55qYiv4,1
"@PapaJohns @cBlitz_ It’s true @cBlitz_. I work for them, they are the #1 selling product we have",1
"Well @PapaJohns got no codes, looks like its @dominos",0
"@PapaJohns @kfreberg haha. thanks, team.",1
A @Memphis_MBB home win means 50% off @PapaJohns pizza all day today! Use promo code UMWIN and enjoy🏀🍕 https://t.co/htPEMCOjwd,1
@PapaJohns I would like to work with you guys sometime?,0
@PapaJohns Your welcome let me know if you would like to collaborate sometime?,1
@dominos @PapaJohns @littlecaesars  One of you has the chance to be the “@Wendys” of  #pizzatwitter. I’ve done the legwork...help me help you. https://t.co/goFPEH4ana,0
@cBlitz_ Papadias are pretty good.,1
@successfulhugh @nypost @PapaJohns I stopped when Papa left,0
"Talk about a new lease on life! Director of Real Estate at Team Oney, Brian Dixon discusses how our #Leasecake app helps him manage more than 105+ franchise locations. 

https://t.co/FWw6RThmsi

#Landlord #Franchisee #Franchisor @PapaJohns @ToppersCraftCrm @Qdoba https://t.co/VO73MmORMq",1
@specks87 @AskPapaJohns @PapaJohns hey becky! sorry but your pizza was delivered to me instead haha nom nom nom. thanks for the ‘za,-1
"@andreatrade_ Hola Andrea, actualmente no tenemos pizza sin gluten por lo que no teníamos opción para ello. Seguiremos trabajando para conseguir tipos de pizza para todo el mundo. Un saludo.",0
@PapaJohns Almost placed an order for one of these. Decided not to order when I realized for delivery there is a $3.99 fee added. Once I add in the $2.00 tip it cost me $5.99 just to get my food.,0
@ChrsmWallace #PAPAJOHNS LETS GOOOO,0
@AskPapaJohns @PapaJohns I ordered food an hour and a half ago! no sign. Called the store after an hour said it was out of delivery. Still no sign 20mins after the call. Ordered 1.31pm now 3pm!!!!,-1
@Lawyer_Bill @pizzahut @dominos @PapaJohns Thank goodness you didn't order @PapaJohns this location is ok with this! #sorrynotsorry #noapologyneeded  https://t.co/fDp4tewTPu,1
@JeffreyTindi @nypost Wow never ordering @PapaJohns again,1
@PapaJohns @MackeyLeah We absolutely will! ☺️ And I’m sure #Freberg20 will be heading to get some 🍕 soon after class! 🙌🏻,1
@kfreberg @MackeyLeah Make sure to send her back. 👍,1
@PapaJohns wet meh kind day so order pizza as a half term treat. Order placed 12.43 delivered 14.20 is this a record?,1
"@AllisonMillerTV @KEYEPhotogs It’s yo boi Gabe, poppin in to let you know that @KEYEPhotogs hasn’t posted nuttin in  2 years. Maybe they out grabbin some @PapaJohns for errybody. You know that’s what I’d be doin wit a 2 year vacation.just out thur munchin on that zaaaa.",0
"Excited to have @MackeyLeah of @PapaJohns come to #Freberg20 tomorrow!

Make sure to prepare some questions to ask Leah about social media + influencer marketing! https://t.co/RoRjIFAaIS",1
I miss my dad :'(  jazzberry jam marigolds  skyblue @PapaJohns  useful,1
@Arisa77010533 @PapaJohns Just wondering if papa johns did anything on here to make things right?,1
@PapaJohns_ES muchas gracias por las pizzas que habéis traido a la #semanamkt pero podríais haber pensado y traido sin gluten. Muy mala imagen de marca ha dejado eso.,0
"@PapaJohns @itssmeCe WAKE UP... please papa John, just wake up god damn it, it's been so long, I cant keep living with you like this",-1
@nintenlol @PapaJohns_ES https://t.co/4kXrTDOUe6,0
"Hey @PapaJohns, I made this account for the sole purpose of asking wtf y'all did to my pizza and exactly why it came to me looking like this https://t.co/tPiLNTB4B4",-1
@OGPizzaKing @littlecaesars @PapaJohns 😋🍕,0
